PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,PhishyURL
8252549,https://ticket-case-form.web.app/,1,1,1,0,0,0,0,0,200,
8252548,https://ticket-case-form.firebaseapp.com/,1,1,1,0,0,0,0,0,200,
8252547,https://ticket-form-4378d.web.app/,1,1,1,0,0,0,0,0,200,
8252546,https://ticket-form-4378d.firebaseapp.com/,1,1,1,0,0,0,0,0,200,
8252545,https://ticket-form-ca7a7.web.app/,0,0,0,0,1,0,0,0,0,
8252544,https://ticket-form-ca7a7.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252543,https://tos-request-review.web.app/,0,0,0,0,1,0,0,0,0,
8252540,https://u8f65-23.web.app/,1,1,1,0,0,0,0,0,200,
8252539,https://u8f65-23.firebaseapp.com/,1,1,1,0,0,0,0,0,200,
8252538,https://ukcourier-c7948.web.app/,1,1,1,0,0,0,1,0,200,
8252537,https://ukcourier-c7948.firebaseapp.com/,1,1,1,0,0,0,1,0,200,
8252536,https://urgent-ad-account.web.app/,0,0,0,0,1,0,0,0,0,
8252535,https://urgent-ad-account.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252534,https://urgentappealneeded.web.app/,0,0,0,0,1,0,0,0,0,
8252533,https://urgentappealneeded.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252532,https://usajobsearchservifr.web.app/,1,1,0,0,0,0,0,0,200,
8252531,https://usajobsearchservifr.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8252529,https://vcgvhh6.web.app/,1,1,1,1,0,0,0,0,200,
8252528,https://vcgvhh6.firebaseapp.com/,1,1,1,1,0,0,0,0,200,
8252526,https://vid-online.web.app/,1,1,1,0,0,0,1,0,200,
8252525,https://vid-online.firebaseapp.com/,1,1,1,0,0,0,1,0,200,
8252524,https://violation-of-account-ter-96a13.web.app/,0,0,0,0,1,0,0,0,0,
8252523,https://violation-of-account-ter-96a13.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252522,https://violation-platform-rules-6629d.web.app/,0,0,0,0,1,0,0,0,0,
8252521,https://violation-platform-rules-6629d.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252520,https://violation-report-form-1.web.app/,0,0,0,0,1,0,0,0,0,
8252519,https://violation-report-form-1.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252518,https://wakanda-toujours.web.app/,1,1,0,0,0,0,0,0,200,
8252517,https://wakanda-toujours.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8252516,https://your-form-application-submit-1.web.app/,0,0,0,0,1,0,0,0,0,
8252515,https://your-form-application-submit-1.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252514,https://your-help-center-info-3.web.app/,0,0,0,0,1,0,0,0,0,
8252513,https://your-help-center-info-3.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252512,https://your-help-submit-center.web.app/,0,0,0,0,1,0,0,0,0,
8252511,https://your-help-submit-center.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252510,https://your-submission-form-9.web.app/,0,0,0,0,1,0,0,0,0,
8252509,https://your-submission-form-9.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252508,https://your-submission-info-4.web.app/,0,0,0,0,1,0,0,0,0,
8252507,https://your-submission-info-4.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252506,https://your-submit-center-1.web.app/,0,0,0,0,1,0,0,0,0,
8252505,https://your-submit-center-1.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252504,https://your-submit-info-1a.web.app/,0,0,0,0,1,0,0,0,0,
8252503,https://your-submit-info-1a.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8252502,https://zqwplokes.web.app/,1,1,0,0,0,0,0,1,200,
8252501,https://zqwplokes.firebaseapp.com/,1,1,0,0,0,0,0,1,200,
8252500,https://semanadoconsumidornaslojas.com/produto/home.php?produto=1768699664,1,0,0,0,0,0,0,1,200,
8252498,https://app-185f7b0f-f3a1-4511-8afa-23964ad81b99.cleverapps.io,1,0,1,0,0,0,1,1,200,
8252491,https://wwwauh-lbncr-fi.xyz,0,0,0,0,0,0,0,0,0,
8252490,https://unteerholiday.com/url,0,0,0,0,1,0,0,0,0,
8252487,https://ipfs.eth.aragon.network/ipfs/bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy,1,1,0,0,0,0,0,1,200,
8252486,https://ipfs.eth.aragon.network/ipfs/bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u,1,1,1,1,0,0,0,1,200,
8252485,https://bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u.ipfs.cf-ipfs.com/,1,1,1,1,0,0,0,1,200,
8252484,https://cf-ipfs.com/ipfs/QmPEVYraV886uHmsJcych7XpwPdqLQhTnuxchJzyPs3KMv,1,1,1,1,0,0,0,1,200,
8252483,https://bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u.ipfs.cf-ipfs.com,1,1,1,1,0,0,0,1,200,
8252482,https://nftstorage.link/ipfs/QmPEVYraV886uHmsJcych7XpwPdqLQhTnuxchJzyPs3KMv,0,0,0,0,0,0,0,0,0,
8252481,https://bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8252480,https://bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8252479,https://bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8252478,https://cloudflare-ipfs.com/ipfs/bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u,1,1,1,1,0,0,0,1,200,
8252477,https://infura-ipfs.io/ipfs/QmPEVYraV886uHmsJcych7XpwPdqLQhTnuxchJzyPs3KMv,0,0,0,0,0,0,0,0,0,
8252476,https://gateway.ipfs.io/ipfs/bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u,0,0,0,0,0,0,0,0,0,
8252475,https://ipfs.io/ipfs/bafybeiani7mgxer6ztxmmsyyugf445du6qtfrr2rtilcyuwzn5sohzsh6u,0,0,0,0,0,0,0,0,0,
8252474,https://ipfs.io/ipfs/QmPEVYraV886uHmsJcych7XpwPdqLQhTnuxchJzyPs3KMv,0,0,0,0,0,0,0,0,0,
8252473,https://nftstorage.link/ipfs/QmfRmb8xFK39mfEJ5Z9fyQiVczJ55iqAYwpzjapX1H69uG,0,0,0,0,0,0,0,0,0,
8252472,https://bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8252471,https://bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4.ipfs.cf-ipfs.com/,1,1,1,1,0,0,1,1,200,
8252470,https://cf-ipfs.com/ipfs/QmfRmb8xFK39mfEJ5Z9fyQiVczJ55iqAYwpzjapX1H69uG,1,1,1,1,0,0,1,1,200,
8252469,https://bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy.ipfs.cf-ipfs.com,1,1,0,0,0,0,0,1,200,
8252468,https://bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8252467,https://infura-ipfs.io/ipfs/QmfRmb8xFK39mfEJ5Z9fyQiVczJ55iqAYwpzjapX1H69uG,0,0,0,0,0,0,0,0,0,
8252466,https://cloudflare-ipfs.com/ipfs/bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy,1,1,0,0,0,0,0,0,200,
8252465,https://bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8252464,https://gateway.ipfs.io/ipfs/bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy,0,0,0,0,0,0,0,0,0,
8252463,https://cloudflare-ipfs.com/ipfs/bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4,1,1,1,1,0,0,1,1,200,
8252462,https://ipfs.io/ipfs/bafkreideza6rxyafcmbdjoy33bjvuypap6alx3pxbo2e6m6qmvf57zeocy,0,0,0,0,0,0,0,0,0,
8252461,https://cf-ipfs.com/ipfs/QmTrQtL6XNPb6Hn78gu3ZfKMSQKKhH6gGBDq2ysiGRbeSM/cygvuhjbk.html,1,1,1,0,0,0,0,1,200,
8252460,https://infura-ipfs.io/ipfs/QmTrQtL6XNPb6Hn78gu3ZfKMSQKKhH6gGBDq2ysiGRbeSM/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252459,https://bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8252458,https://ipfs.eth.aragon.network/ipfs/bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4,1,1,1,1,0,0,1,1,200,
8252457,https://ipfs.io/ipfs/QmfRmb8xFK39mfEJ5Z9fyQiVczJ55iqAYwpzjapX1H69uG,0,0,0,0,0,0,0,0,0,
8252456,https://bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8252455,https://nftstorage.link/ipfs/QmTrQtL6XNPb6Hn78gu3ZfKMSQKKhH6gGBDq2ysiGRbeSM/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252454,https://bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8252453,https://ipfs.io/ipfs/QmTrQtL6XNPb6Hn78gu3ZfKMSQKKhH6gGBDq2ysiGRbeSM/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252452,https://bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4.ipfs.cf-ipfs.com,1,1,1,1,0,0,1,1,200,
8252451,https://gateway.ipfs.io/ipfs/bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4,0,0,0,0,0,0,0,0,0,
8252450,https://ipfs.io/ipfs/bafybeih54zogdgx24b2clfnumukzqgc5qlw2gl5nsqmidjwmc6hzn2msx4,0,0,0,0,0,0,0,0,0,
8252449,https://ipfs.eth.aragon.network/ipfs/bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi/cygvuhjbk.html,1,0,0,0,0,0,0,1,200,
8252448,https://cloudflare-ipfs.com/ipfs/bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252447,https://bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi.ipfs.infura-ipfs.io/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252446,https://cf-ipfs.com/ipfs/Qmaw7wAJdyZ2sm1YL6KfhpVDFfu3kkqitSPFCmfycCtQ1S/OW1.html,1,1,1,0,0,0,0,1,200,
8252445,https://infura-ipfs.io/ipfs/Qmaw7wAJdyZ2sm1YL6KfhpVDFfu3kkqitSPFCmfycCtQ1S/OW1.html,0,0,0,0,0,0,0,0,0,
8252444,https://ipfs.io/ipfs/bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252443,https://gateway.ipfs.io/ipfs/bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252442,https://cloudflare-ipfs.com/ipfs/bafybeif3eddczokhyfiyiqj3bzvclipjtmy3byuw56rp3hraejuhg4dx3u/OW1.html,1,1,1,0,0,0,0,1,200,
8252441,https://bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi.ipfs.cf-ipfs.com/cygvuhjbk.html,1,1,1,0,0,0,0,1,200,
8252440,https://bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi.ipfs.dweb.link/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252439,https://ipfs.io/ipfs/Qmaw7wAJdyZ2sm1YL6KfhpVDFfu3kkqitSPFCmfycCtQ1S/OW1.html,0,0,0,0,0,0,0,0,0,
8252438,https://bafybeicr5i5hljryqdygtommhw3fh3okr5o6rhjuztmzogr6xtyk2recmi.ipfs.nftstorage.link/cygvuhjbk.html,0,0,0,0,0,0,0,0,0,
8252437,https://bafybeif3eddczokhyfiyiqj3bzvclipjtmy3byuw56rp3hraejuhg4dx3u.ipfs.infura-ipfs.io/OW1.html,0,0,0,0,0,0,0,0,0,
8252436,https://gateway.ipfs.io/ipfs/bafybeif3eddczokhyfiyiqj3bzvclipjtmy3byuw56rp3hraejuhg4dx3u/OW1.html,0,0,0,0,0,0,0,0,0,
8252435,https://ipfs.io/ipfs/bafybeif3eddczokhyfiyiqj3bzvclipjtmy3byuw56rp3hraejuhg4dx3u/OW1.html,0,0,0,0,0,0,0,0,0,
8252434,https://bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8252433,https://bafybeif3eddczokhyfiyiqj3bzvclipjtmy3byuw56rp3hraejuhg4dx3u.ipfs.dweb.link/OW1.html,0,0,0,0,0,0,0,0,0,
8252432,https://bafybeif3eddczokhyfiyiqj3bzvclipjtmy3byuw56rp3hraejuhg4dx3u.ipfs.cf-ipfs.com/OW1.html,1,1,1,0,0,0,0,1,200,
8252431,https://ipfs.eth.aragon.network/ipfs/bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu,1,1,1,0,0,0,1,1,200,
8252430,https://bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8252429,https://bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8252428,https://cloudflare-ipfs.com/ipfs/bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu,1,1,1,0,0,0,1,1,200,
8252427,https://gateway.ipfs.io/ipfs/bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu,0,0,0,0,0,0,0,0,0,
8252426,https://bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu.ipfs.cf-ipfs.com,1,1,1,0,0,0,1,1,200,
8252425,https://ipfs.io/ipfs/bafybeicutbkiarorbgaezvgkczfgf5subjxvbpxncgqfgom4tf5ofqa7vu,0,0,0,0,0,0,0,0,0,
8252423,https://cf-ipfs.com/ipfs/QmS2xExQxkr1bJB2pjGxh7kjurdtsQddjs9ypMBcHdNKH7,1,1,1,1,0,0,0,1,200,
8252422,https://nftstorage.link/ipfs/QmS2xExQxkr1bJB2pjGxh7kjurdtsQddjs9ypMBcHdNKH7,0,0,0,0,0,0,0,0,0,
8252421,https://bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8252420,https://ipfs.eth.aragon.network/ipfs/bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy,1,1,1,1,0,0,0,1,200,
8252419,https://cloudflare-ipfs.com/ipfs/bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy,1,1,1,1,0,0,0,1,200,
8252418,https://bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8252417,https://bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8252416,https://infura-ipfs.io/ipfs/QmS2xExQxkr1bJB2pjGxh7kjurdtsQddjs9ypMBcHdNKH7,0,0,0,0,0,0,0,0,0,
8252414,https://gateway.ipfs.io/ipfs/bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy,0,0,0,0,0,0,0,0,0,
8252413,https://ipfs.io/ipfs/bafybeibw4yo5hqnpdljzfsi732dzxc6p6autfcwcvmviszappnibb7edoy,0,0,0,0,0,0,0,0,0,
8252412,https://bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di.ipfs.infura-ipfs.io,1,1,0,0,0,0,0,1,200,
8252411,https://ipfs.io/ipfs/QmS2xExQxkr1bJB2pjGxh7kjurdtsQddjs9ypMBcHdNKH7,0,0,0,0,0,0,0,0,0,
8252410,https://ipfs.eth.aragon.network/ipfs/bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di,1,1,0,0,0,0,0,1,200,
8252409,https://bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di.ipfs.dweb.link/,1,1,0,0,0,0,0,1,200,
8252408,https://cloudflare-ipfs.com/ipfs/bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di,1,1,0,0,0,0,0,1,200,
8252407,https://bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di.ipfs.nftstorage.link,1,1,0,0,0,0,0,1,200,
8252406,https://gateway.ipfs.io/ipfs/bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di,1,1,0,0,0,0,0,1,200,
8252405,https://bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di.ipfs.cf-ipfs.com,1,1,0,0,0,0,0,1,200,
8252404,https://ipfs.io/ipfs/bafkreigyqe7szryrusdqwyroclp6mwxwut2qrzdvtpewkrhensttd6p5di,1,1,0,0,0,0,0,1,200,
8252388,https://hello-world-flat-bonus-5b44.noxsk.workers.dev/?sso_reload=true,1,1,1,0,0,0,0,0,200,
8252387,https://yos.coo.mybluehost.me/Acc-ess/-365/SgN-IN/Request-/aU0thent-icate/,1,0,0,0,0,0,0,0,200,
8252386,https://learning.relevadoresfinder.com/outloo0k/index.html,1,1,1,0,0,0,0,0,200,
8252385,https://www.services-auspost.agency/,1,1,1,1,0,0,1,1,200,
8252384,https://pub-452d92ac9d3f42b1a9bc934f128c9c3c.r2.dev/indexowa.html,1,1,1,0,0,0,1,1,200,
8252383,https://pub-28e193ca593a467bbd1e0232a73a5680.r2.dev/ovva-serverdata.html,1,1,0,0,0,0,0,1,200,
8252382,https://ferryrourriernetx.com/r/wNqihbf/,1,0,0,0,0,0,0,1,200,
8252381,https://updatedbilling.sireki2688.workers.dev/,1,1,0,0,0,0,0,1,200,
8252380,http://xcx-disneyplus.dynssl.com/desniy%2b/sign/,0,0,0,0,1,0,0,0,0,
8252372,https://www1.viizewssnet.jp.sgcdza.top/ja,1,0,0,0,0,0,0,1,200,
8252371,https://gov.emocaptcha.us/,1,1,1,1,0,0,1,1,200,
8252370,https://dhlpaket-express.de/,1,1,1,0,0,0,1,1,200,
8252369,https://educationclub.ma/rockey/cox1/0/authen,1,0,1,0,0,0,0,1,200,
8252368,https://steamappcommunity.com/test.html,1,1,1,1,0,0,0,1,200,
8252367,https://security-deregister-device.com/,1,1,1,0,0,0,0,0,200,
8252360,http://videopembelajaran.ilmci.com/login.htm,1,1,1,1,0,0,1,1,200,
8252359,https://ausposthelp.com/,1,1,1,0,0,0,1,1,200,
8252357,https://20e23b9bbb0fd67c7dc6b81c7f496ac9.lionheartpa.com/caonige20e23b9bbb0fd67c7dc6b81c7f496ac9,0,0,0,0,0,1,0,0,0,
8252356,http://op-kortit-fi.com/,0,0,0,0,0,1,0,0,0,
8252355,https://liangfengshicai.com/wp-admin/zust/att/index.html,1,0,0,1,0,0,0,1,200,
8252354,https://liangfengshicai.com/wp-admin/zink/att/index.html,1,0,0,1,0,0,0,1,200,
8252353,https://liangfengshicai.com/wp-admin/best/att/index.html,1,0,0,1,0,0,0,1,200,
8252351,https://www.halfwayuniversa.shop/deeplink.html,1,0,1,0,0,0,0,1,200,
8252348,https://diriecitoi.smbc.co.jp.yscz.net/login,0,0,0,0,0,1,0,0,0,
8047262,https://ipfs.io/ipfs/QmS4DVkRkX3dqjDSGF3ifXy9WgQtfPwcZi35iUUSMZPJGM?filename=PO.html,0,0,0,0,0,0,0,0,0,
8047261,https://veyj-60f-c9qhgbe40f8-gqw-cfhi8nw0-r8g0-w8efh.obs.ap-southeast-3.myhuaweicloud.com/6h4-0tb-ve8hintg-vwirhng-0e8hrf-whef-hwfr.html?AWSAccessKeyId=JKQEVIJ4TR4XJYLGGOGG&Expires=1679742739&Signature=9yy7SJXjyHoGZWnLHFZ7UYyK4OU%3D,0,0,0,0,0,1,0,0,0,
8047260,http://qubestore.in/roundcube2023/index.php,0,0,0,0,1,0,0,0,0,
8047259,http://garuddefencetraining.com/roundcube2023/index.php,0,0,0,0,0,0,0,0,0,
8047258,http://www.chhotumaharaj.com/storage/logs/apps.rackspace.com/main.php,1,1,1,1,0,0,1,0,200,
8047257,https://checkpoint-277566763776.netlify.app/captcha.html,0,0,0,0,1,0,0,0,0,
8047254,https://ipfs.io/ipfs/bafybeieko4xhue3ksj6uhiimxfqph2letsqdn5c7sbxlapqcgrmbe63ftu/index.html,0,0,0,0,0,0,0,0,0,
8047253,https://ipfs.io/ipfs/bafybeihcvvzxxcsbca7tldl4oagngun4jpv457jlaq23hs63l5ol33anxy/owa.html,0,0,0,0,0,0,0,0,0,
8047252,https://bafybeihbljwgwwdyiegxzs7ngl5zpp3xn7mplgbnh67lnoacae3cfxaugu.ipfs.w3s.link/Nandz.html,0,0,0,0,0,0,0,0,0,
8047250,https://bafybeiclvloey4uxclnuvi4werpd5po2e5xd3z2mupmruwgokqzbgv7jay.ipfs.dweb.link/mbowaa.html,1,1,1,0,0,0,0,0,200,
8047244,https://ipfs.io/ipfs/bafybeid6eyjmdisarecazmi5bb5zizadgu55bkqfuphlna4fv7cgnzd4nq/joshraymon_onedrive.html,0,0,0,0,0,0,0,0,0,
8047242,https://s3.amazonaws.com/appforest_uf/f1677075049136x944949549816881800/index.html,0,0,0,0,0,1,0,0,0,
8047241,https://s3.amazonaws.com/appforest_uf/f1677065891596x610816927889755800/index.html,0,0,0,0,0,1,0,0,0,
8047240,https://ipfs.io/ipfs/bafybeidofxreo4tesjb77gdpsmlb763ctzg6ylqijqj74a2izxnpxf7cra/link.html,0,0,0,0,0,0,0,0,0,
8047239,https://ipfs.io/ipfs/bafybeic67yaom6f7p7fnwvo2i2rkdrtt5zzenha4adi7nhqt7schfua5iy/link.html,0,0,0,0,0,0,0,0,0,
8047238,https://afyg-g3-23gveqv-3v321vg-c231c3.infura-ipfs.io/ipfs/Qmai5y87ztbfnLfKMknVM8Ai1jFVcYW3tXBYXwvCrGkywu,0,0,0,0,0,0,0,0,0,
8047237,http://s3.amazonaws.com/appforest_uf/f1677152163059x482348995291322700/index-rect022.html,0,0,0,0,0,1,0,0,0,
8047235,https://ipfs.io/ipfs/QmVV17ugiq8tK7QwCUSmePXsd1fzRT7nW12UBtME1qckit?filename%5C=QmVV17ugiq8tK7QwCUSmePXsd1fzRT7nW12UBtME1qckit&websrc=bc6-8439Ai4bb-3ici-7oia450a466434Dc5e5ee6X4c46i6i24iA8502545e-64i85-bc354eb3-eAc2o3-54aiaD0X-b5-6bAA946ii2e7e-ocAbi3c4bii6icb24735o4A4iiD-094ib35-546iX-54cci8D2D7Da7be4i8i5e4bb5e646666445iA-0e6034c5b-2-Xi5eo0beoi0b4cDaaa6-eDa-X-646-&dispatch=5190924466651247197080918190669408509852679690522505992826842313023879447702161228539968828950693410877126357539952133069897965560850043536061384419801363297823763103297863660840214889860144097380589667329423417996829347121594477072&id=804D338A4536c49504bc5AD--XA6bAci-X-74448-40ee00306e7Xe67cc646-&err=WBZ2T4ISIMH1YHZOWWV&dispatch=5190924466651247197080918190669408509852679690522505992826842313023879447702161228539968828950693410877126357539952133069897965560850043536061384419801363297823763103297863660840214889860144097380589667329423417996829347121594477072&id=804D338A4536c49504bc5AD--XA6bAci-X-74448-40ee00306e7Xe67cc646-,0,0,0,0,0,0,0,0,0,
8047233,https://ipfs.io/ipfs/bafybeia47lbcql6j3mdx6mpe5x23i5krodvu2tojhiopx53rw7hh6whh3a/absupdated.html,0,0,0,0,0,0,0,0,0,
8047232,https://fleek.ipfs.io/ipfs/QmUKPZ4EKuSVCsmmUZke2qRS2WtkcLa9a3rpSmaN5VmAqv/,0,0,0,0,0,0,0,0,0,
8047231,http://markettplace-item-2489762849365073578925782.1800gastro.com.au/profile.html?countuser=375cf361ec96442de45eae07b87ee513,1,1,0,0,0,0,0,1,200,
8047223,https://sophrotherapeute.com/,1,1,1,1,0,0,0,1,200,
8047209,https://attcostimercale.boxmode.io/,1,0,1,0,0,0,1,0,200,
8047208,https://attbellsouthsbcglobalsitess.brizy.site/,0,0,0,0,0,0,0,0,0,
8047204,https://webcombo.in/Grace/English/products/viewer.php,0,0,0,0,1,0,0,0,0,
8047203,https://www.kbcjiolotterywinnerlist.in/Docu$ign/file/index.htm,1,0,0,0,0,0,0,0,200,
8047197,https://loading.boxmode.io/,1,0,1,0,0,0,1,0,200,
8047196,https://attmailservice899.boxmode.io/,1,0,1,0,0,0,1,0,200,
8047195,https://verification-for-your-account.com/,0,0,0,0,0,0,0,0,0,
8047194,https://fc6c6b18-e212-4e14-b754-02600c440826.id.repl.co/,0,0,0,0,1,0,0,0,0,
8047193,https://ef9b1c0f-d7cc-4061-94b1-b245d159771e.id.repl.co/,0,0,0,0,1,0,0,0,0,
8047192,https://55b10c2d-fcdd-4db3-9a60-3da217fc36ca.id.repl.co/,0,0,0,0,1,0,0,0,0,
8047191,https://fhcfbeg.r.bh.d.sendibt3.com/tr/cl/asbsYNDp9X3u2XnCt0asdrbthzoFYsuNrnmoGXyzW0jUxyEDxiUhHoHbw8KR06N5ujQ5fw8RnuS81UywhQyxTghhLyYLwIbTxu9jb5Ympb3PjIQ0HeATUDel2WUQP6zJtHuE1m4ixwqQyXANmHwxI4lu1ukbr7-w3SV8XhcPYPlcMT0iLZSnCJaKvs9kKu5S8YIkyPKC3AaBQsVeQm7rCaWq_EUuU9MjE3eVOQgbvpg,0,0,0,0,0,0,0,0,0,
8047190,https://att540.godaddysites.com/,0,0,0,0,1,0,0,0,0,
8047184,https://safeshare6.myportfolio.com/,1,1,0,0,0,0,1,0,200,
8047181,https://morning-math-0dd6.grt088auv0.workers.dev/,0,0,0,0,0,0,0,0,0,
8047175,https://ipfs.io/ipfs/bafybeia46s3w2kfotzxp6lp2blzyn3io4vezdgur67c6prff5arsz6nkcy/nft.html,0,0,0,0,0,0,0,0,0,
